N,n_steps,n_analyze,flip_perc
10,100000,50000,0.1

Temp,d=1,d=2,d=3,d=4,d=5
1.6,-0.0004888888888888889,-0.0004888888888888889,-0.0004888888888888889,-0.0004888888888888887
1.7000000000000002,0.0012000000000000003,-0.000577777777777778,-0.000577777777777778,-0.0010222222222222225
1.8000000000000003,-0.0004888888888888889,-0.0004888888888888889,-0.0002666666666666667,-0.0004888888888888889
1.9000000000000004,0.0012000000000000005,-0.0010222222222222223,-0.0010222222222222223,-0.000577777777777778
2.0000000000000004,-0.0002666666666666667,-0.0002666666666666667,-0.0002666666666666666,-0.0002666666666666666
2.1000000000000005,0.0012888888888888893,-0.003155555555555556,-0.004933333333333335,-0.0022666666666666673
2.2000000000000006,0.0005333333333333334,-0.001466666666666666,-0.003244444444444444,-0.0032444444444444435
2.3000000000000007,-0.0002666666666666667,-0.0002666666666666667,-4.444444444444452e-05,-0.0002666666666666667
2.400000000000001,0.02288888888888889,-0.0006666666666666635,-0.019777777777777773,-0.026666666666666665
2.500000000000001,0.009288888888888893,-0.0036000000000000008,-0.010266666666666667,-0.011155555555555557
2.600000000000001,0.012133333333333336,-0.010311111111111113,-0.01342222222222222,-0.008755555555555553
2.700000000000001,0.02186666666666667,-0.0010222222222222176,-0.014133333333333333,-0.02857777777777778
2.800000000000001,0.0077777777777777776,-0.001333333333333333,-0.01422222222222222,-0.01511111111111111
2.9000000000000012,0.01124444444444445,-0.002533333333333331,-0.012088888888888885,-0.027644444444444444
3.0000000000000013,0.01928888888888889,-0.010488888888888888,-0.01471111111111111,-0.01915555555555555
3.1000000000000014,0.007911111111111115,-0.014755555555555553,-0.01342222222222222,-0.009866666666666666
3.2000000000000015,0.011244444444444444,-0.008977777777777772,-0.01675555555555555,-0.018755555555555557
3.3000000000000016,0.016044444444444448,-0.0021777777777777763,-0.01773333333333333,-0.019511111111111104
3.4000000000000017,0.017644444444444445,0.005644444444444447,-0.0108,-0.033244444444444445
3.5000000000000018,0.011155555555555557,-0.019066666666666666,-0.02373333333333333,-0.008844444444444445
