N,n_steps,n_analyze,flip_perc
30,50000,25000,0.1

Temp,E_mean,E_std,M_mean,M_std
2.1,-1.6258989929261172,0.06735171482347023,0.8559396599139151,0.040107026432127
2.11,-1.6048848182946482,0.07573427274262835,0.8425127229212169,0.05065597234266201
2.1199999999999997,-1.6034259160254791,0.07484258559231233,0.8438205975685851,0.044126552167004104
2.1299999999999994,-1.5909907515609096,0.07753320327973834,0.8364831484757956,0.0480696267549377
2.1399999999999992,-1.5689196463055437,0.07648443493469706,0.8203156572865736,0.053128726077498786
2.149999999999999,-1.5775000784958766,0.07836943468401217,0.8293175285036761,0.0532046580069179
2.159999999999999,-1.5144237769003406,0.0961619760241393,0.7593597966011268,0.09508152174986483
2.1699999999999986,-1.521190625647792,0.08611055514782663,0.7740093607872294,0.085748173088519
2.1799999999999984,-1.522586059263217,0.08229617946370178,0.7876507950723683,0.06502792483521476
2.189999999999998,-1.4659085914923566,0.09109649318590962,0.7352954564766815,0.08838573338112528
2.199999999999998,-1.481540861342057,0.08847664694282897,0.7483435341408599,0.09206638503620139
2.2099999999999977,-1.4454496397610268,0.09564290978598496,-0.7103635259474834,0.11237249704523451
2.2199999999999975,-1.4120666149582994,0.1076546730450911,0.6272084662565063,0.2045263292855104
2.2299999999999973,-1.4018082494587703,0.10736224505165642,-0.6383935358522317,0.17184769577775985
2.239999999999997,-1.4276720395545597,0.10334523884250564,0.7114334352264701,0.10890620804781125
2.249999999999997,-1.3692323690371742,0.1112458252896149,-0.5549821104746904,0.2844116317114555
2.2599999999999967,-1.39174615784623,0.10165495483780776,0.6732951985984532,0.1144054440588771
2.2699999999999965,-1.2915243708952422,0.10306046009219323,0.05410571985923985,0.48889522999233637
2.2799999999999963,-1.2875883916963735,0.11417019287981453,0.37626962861900587,0.33272150701910885
2.289999999999996,-1.2658086759461666,0.10934823268750829,-0.1736336119421644,0.44047956210893
2.299999999999996,-1.2156751155233358,0.10433574205747985,-0.21425905932605896,0.26100891324262215
2.3099999999999956,-1.257110194984143,0.10990268517752529,0.3522965807693908,0.3288711038760397
2.3199999999999954,-1.2597901245094145,0.10864812052833063,-0.1877095527285162,0.4905936473691504
2.329999999999995,-1.2441662105375626,0.10721138252776725,0.09197194561498767,0.47585525245866866
2.339999999999995,-1.2073979843182108,0.10234995355391363,0.30189198698102504,0.27737183365858065
2.3499999999999948,-1.1824360969395746,0.09482418321714448,-0.27623353841108766,0.26467711152994994
2.3599999999999945,-1.1750573132499618,0.0910931215824145,0.32950349154852443,0.21016722536095372
2.3699999999999943,-1.1459155253417168,0.08137187169325619,0.07735678324153783,0.27048659100437406
2.379999999999994,-1.1244179550573976,0.09052445777565461,0.011712646344238875,0.27123993678191693
2.389999999999994,-1.1511902247668695,0.09091078782956388,-0.21238733994900402,0.32260778258535805
2.3999999999999937,-1.1360319303776714,0.09475983636561897,-0.18099630676290246,0.3206358434338582
2.4099999999999935,-1.112696419580397,0.09057289851134956,0.048026898897067564,0.32761933389967
2.4199999999999933,-1.0963666997192774,0.08417085657912465,-0.131458147301408,0.24668609491345045
2.429999999999993,-1.096783605528963,0.08606277021489829,-0.058739149665933195,0.2944711864815401
2.439999999999993,-1.0604946877585493,0.07723989092729905,-0.06641198986590408,0.18690256566401686
2.4499999999999926,-1.0585038526315032,0.077524874906558,0.010460596226888627,0.25709971347020905
