N,n_steps,n_analyze,flip_perc
10,9000,5000,0.1

Temp,R_mean_d=1,R_std_d=1,R_mean_d=2,R_std_d=2
2.0599999999999996,1.0,0.0,0.0008928541263808294,0.002986675137187494
2.0609999999999995,1.0,0.0,0.0009475850725700704,0.0037706904966491642
2.0619999999999994,1.0,0.0,0.002854535351514746,0.007299461313039335
2.0629999999999993,1.0,0.0,0.0007645440199150947,0.0029268212709050445
2.063999999999999,1.0,0.0,0.0011669889533462371,0.0031612173482817993
2.064999999999999,1.0,0.0,0.002624978328999154,0.006109083929954663
2.065999999999999,1.0,0.0,0.0015852148207419496,0.004154121296966156
2.066999999999999,1.0,0.0,0.0020465248605276887,0.004436477358094022
2.0679999999999987,1.0,0.0,0.0015240203596275006,0.003984162436060776
2.0689999999999986,1.0,0.0,0.0015160276499744433,0.003665533986480033
2.0699999999999985,1.0,0.0,0.002513480473872613,0.005794301648457253
2.0709999999999984,1.0,0.0,0.0009090173590273572,0.0027682727488953164
2.0719999999999983,1.0,0.0,0.0016382654308639624,0.004013810155179172
2.072999999999998,1.0,0.0,0.002206058989575714,0.005169624572979974
2.073999999999998,1.0,0.0,0.0016976995399079974,0.004181722357089892
2.074999999999998,1.0,0.0,0.0032282367584628244,0.006385615844787328
2.075999999999998,1.0,0.0,0.0009223978128959094,0.0030627378484322783
2.0769999999999977,1.0,0.0,0.0010880131581871928,0.003321434211787432
2.0779999999999976,1.0,0.0,0.0018758951790358123,0.0041402140238231975
2.0789999999999975,1.0,0.0,0.002422128870218493,0.005082207572249612
2.0799999999999974,1.0,0.0,0.0019035095908070552,0.004569337577686726
2.0809999999999973,1.0,0.0,0.001392011735680471,0.0036728480945968475
2.081999999999997,1.0,0.0,0.0018050721255362294,0.004137445928342247
2.082999999999997,1.0,0.0,0.0020449778844658104,0.005049059352023688
2.083999999999997,1.0,0.0,0.0017868551488075556,0.004695417707909473
2.084999999999997,1.0,0.0,0.001948300771265382,0.004840776993856127
