N,n_steps,n_analyze,flip_perc
10,9000,5000,0.1

Temp,E_mean,E_std,M_mean,M_std
2.0599999999999996,-1.720128025605121,0.18230894361744057,-0.9069013802760553,0.07444063915528122
2.0609999999999995,-1.730982196439288,0.17066704699877736,0.9099259851970395,0.07928248019100832
2.0619999999999994,-1.6400080016003205,0.2750178301444593,0.7235767153430686,0.4753312083352582
2.0629999999999993,-1.7148429685937188,0.1704969917356532,0.906861372274455,0.06992044593642999
2.063999999999999,-1.69876775355071,0.18168446196942298,0.8989597919583916,0.07518117201375488
2.064999999999999,-1.6718423684736945,0.20822866803807308,-0.4461852370474094,0.7565626926538752
2.065999999999999,-1.681632326465293,0.1933399392511298,0.8877855571114225,0.09327216713938442
2.066999999999999,-1.6602440488097618,0.1893453743460549,0.8771114222844569,0.09341586103106873
2.0679999999999987,-1.6891818363672737,0.17612607649383621,-0.890734146829366,0.08673537768048006
2.0689999999999986,-1.6705141028205641,0.1800109900602147,0.8856811362272453,0.08070039440399679
2.0699999999999985,-1.6586877375475095,0.23229108924298122,-0.7209921984396879,0.4965082877808938
2.0709999999999984,-1.7034326865373073,0.17587906557901012,0.9028045609121824,0.06976237789149718
2.0719999999999983,-1.6854610922184434,0.20071093495963235,0.8885897179435887,0.09566013628798249
2.072999999999998,-1.655871174234847,0.20805675603062604,0.8718423684736948,0.11233053897880534
2.073999999999998,-1.6835087017403483,0.19016951481025418,0.8878575715143028,0.09323695374738737
2.074999999999998,-1.6439007801560312,0.20694538466909243,0.8556831366273255,0.13089811030240156
2.075999999999998,-1.7050570114022807,0.18354914820916965,-0.9021964392878575,0.07545008391218883
2.0769999999999977,-1.6969153830766155,0.1748637255290801,0.8981556311262253,0.07615614837676518
2.0779999999999976,-1.6663252650530105,0.20421150675636057,0.8811562312462492,0.09305909625479115
2.0789999999999975,-1.6470374074814964,0.1994583704166512,0.8684416883376676,0.10156030252731611
2.0799999999999974,-1.6847169433886777,0.19193270312139224,0.886761352270454,0.09490929782489411
2.0809999999999973,-1.6939347869573913,0.1730829052406012,0.8945349069813963,0.07850612316259893
2.081999999999997,-1.6817763552710543,0.20014209093629326,-0.886365273054611,0.09467377687134844
2.082999999999997,-1.6676655331066212,0.20289436803220215,-0.8754830966193239,0.11843819985870276
