N,n_steps,n_analyze,flip_perc
10,8500,5000,0.1

Temp,E_mean,E_std,M_mean,M_std
2.0599999999999996,-1.6492818563712743,0.23122127287142122,-0.8591238247649531,0.15575263801086506
2.0699999999999994,-1.6216483296659334,0.20990553975499193,0.3447929585917183,0.7887074007610373
2.079999999999999,-1.679287857571514,0.19107337533404078,-0.8881176235247049,0.08800855906539572
2.089999999999999,-1.6495499099819961,0.2002313561325689,-0.8679815963192639,0.10729757413499769
2.0999999999999988,-1.6104180836167235,0.23845867094445936,-0.8393718743748749,0.15651129254480722
2.1099999999999985,-1.6064172834566917,0.22109320014412895,-0.849109821964393,0.11466218742459655
2.1199999999999983,-1.6314222844568913,0.20568057373311785,0.8612842568513702,0.11707729255790542
2.129999999999998,-1.6422884576915382,0.2181822282078513,0.8580596119223846,0.13733786071119053
2.139999999999998,-1.591122224444889,0.21642719101345567,0.8434366873374676,0.11727225630441415
2.1499999999999977,-1.5663572714542908,0.21740617809043722,-0.8189517903580716,0.15267810451081276
2.1599999999999975,-1.519895979195839,0.26489413538700485,0.776115223044609,0.21518404299756386
2.1699999999999973,-1.5791718343668735,0.21202807705572335,0.8405881176235248,0.11168952097961876
2.179999999999997,-1.5570754150830166,0.19918057910931378,0.8307941588317664,0.10293934495437351
2.189999999999997,-1.5225725145029005,0.26796773095592175,-0.7751910382076416,0.208582213574567
2.1999999999999966,-1.579367873574715,0.22614665365176376,-0.8398559711942389,0.1222388143160635
2.2099999999999964,-1.5550790158031607,0.21762238087541255,0.8225125025005,0.14171106166675376
2.219999999999996,-1.5099019803960791,0.2859289447858892,-0.7789077815563114,0.2125447772915869
2.229999999999996,-1.5556311262252451,0.20616958538770858,0.8274094818963793,0.11906345274376799
2.2399999999999958,-1.437631526305261,0.2880693462413862,-0.31803960792158437,0.6868110216845882
2.2499999999999956,-1.568369673934787,0.21822732918210333,-0.8285737147429487,0.14892569251006144
2.2599999999999953,-1.4329585917183438,0.24964841948702102,-0.7295899179835967,0.20602169996032985
2.269999999999995,-1.4748429685937188,0.2446990516353577,-0.7713262652530506,0.17466402857156887
2.279999999999995,-1.4142468493698739,0.2466353455535333,-0.7350990198039609,0.18389765867681068
2.2899999999999947,-1.3838407681536307,0.3000115545055847,0.18743348669733945,0.7013836197996715
2.2999999999999945,-1.4569273854770954,0.22033889982102683,0.7749869973994798,0.13772156068176658
2.3099999999999943,-1.3197079415883175,0.31214246956030256,0.31197039407881577,0.5953073294416608
2.319999999999994,-1.1860092018403683,0.25809691884880553,0.38220044008801757,0.40596231365956703
2.329999999999994,-1.2925385077015403,0.3107653331469111,0.6083256651330267,0.2874719206887337
2.3399999999999936,-1.3351350270054012,0.2777024315692143,-0.061848369673934776,0.7023032038734244
2.3499999999999934,-1.3464812962592518,0.2562369463500043,0.4422844568913783,0.5562959961634899
2.359999999999993,-1.3058291658331667,0.295301927300141,-0.38806961392278455,0.5605894633902458
2.369999999999993,-1.4010202040408082,0.2582904996090953,0.7211682336467293,0.20575651302360018
2.379999999999993,-1.2541628325665133,0.2937101758951212,-0.3047169433886777,0.5642845366502962
2.3899999999999926,-1.3022604520904182,0.2733835384402171,0.5185357071414283,0.436161144055694
2.3999999999999924,-1.2249729945989198,0.271427649410717,-0.3090978195639128,0.5276457601866003
2.409999999999992,-1.1899499899979995,0.25426715843197545,-0.43519103820764155,0.4186092273812799
2.419999999999992,-1.3039367873574716,0.2682282872625081,-0.6610482096419285,0.2317893154000891
2.4299999999999917,-1.176871374274855,0.26612248663784616,0.30288857771554306,0.48604479803480755
2.4399999999999915,-1.1393198639727948,0.2688968549671486,-0.2538867773554711,0.4782000115363898
2.4499999999999913,-1.2538387677535507,0.27062101536309613,0.563108621724345,0.355324738144684
2.459999999999991,-1.291118223644729,0.26700147524596546,0.687377475495099,0.1734088748257188
