N,n_steps,n_analyze,flip_perc
10,8300,5000,0.1

Temp,R_mean_d=1,R_std_d=1,R_mean_d=2,R_std_d=2
2.0599999999999996,1.0,0.0,0.0005604409770843031,0.002298136492307986
2.0699999999999994,1.0,0.0,0.0016479118045831446,0.004983229992958124
2.079999999999999,1.0,0.0,0.00082618301438065,0.002868634088721921
2.089999999999999,1.0,0.0,0.0036630703918561487,0.0073288172086650154
2.0999999999999988,1.0,0.0,0.0019109155164366205,0.00444662825160715
2.1099999999999985,1.0,0.0,0.001393514258407248,0.003330438952590843
2.1199999999999983,1.0,0.0,0.001675028339001149,0.004082780632575791
2.129999999999998,1.0,0.0,0.002026316374385991,0.004364138265635483
2.139999999999998,1.0,0.0,0.0022163810539885887,0.0047842345274097175
2.1499999999999977,1.0,0.0,0.0018602120424084803,0.004490182583409731
2.1599999999999975,1.0,0.0,0.0028728945789158237,0.0053247152255440165
2.1699999999999973,1.0,0.0,0.0024841323820319707,0.0055451173079511295
2.179999999999997,1.0,0.0,0.004123251316930067,0.005927759463907852
2.189999999999997,1.0,0.0,0.0037153119512791607,0.006925487185530629
2.1999999999999966,1.0,0.0,0.003530394967882461,0.005597134845820307
2.2099999999999964,1.0,0.0,0.004457415927629998,0.007378607326206975
2.219999999999996,1.0,0.0,0.004685639350092253,0.0072849974521420535
2.229999999999996,1.0,0.0,0.0030238581049543464,0.005416301129123116
2.2399999999999958,1.0,0.0,0.005522580071569856,0.006979269781197548
2.2499999999999956,1.0,0.0,0.006628641283812301,0.008399089215209718
2.2599999999999953,1.0,0.0,0.004927838901113548,0.00789361665217877
2.269999999999995,1.0,0.0,0.005853170634126831,0.008483581783574449
2.279999999999995,1.0,0.0,0.006595079015803168,0.008643925449668551
2.2899999999999947,1.0,0.0,0.005463448245204577,0.007879744384813585
2.2999999999999945,1.0,0.0,0.0054417372363361315,0.007323544431439648
2.3099999999999943,1.0,0.0,0.007350394523349139,0.009703192637657232
2.319999999999994,1.0,0.0,0.005384783623391345,0.007541475303100557
2.329999999999994,1.0,0.0,0.007957253672956785,0.00851374981306467
2.3399999999999936,1.0,0.0,0.007036633993465371,0.008767754718286572
2.3499999999999934,1.0,0.0,0.01201626102998375,0.00968591825368083
2.359999999999993,1.0,0.0,0.006879820408526153,0.0077701820711501045
2.369999999999993,1.0,0.0,0.006596537085194842,0.007703897371390606
2.379999999999993,1.0,0.0,0.006730012669200481,0.007679125641723251
2.3899999999999926,1.0,0.0,0.011937356360160929,0.008687596236196585
2.3999999999999924,1.0,0.0,0.009023786979618156,0.008580673591975792
2.409999999999992,1.0,0.0,0.010216932275343956,0.008701393003619176
2.419999999999992,1.0,0.0,0.007645342401813687,0.007459584616098478
2.4299999999999917,1.0,0.0,0.007255219932875483,0.00824264575502116
2.4399999999999915,1.0,0.0,0.009581196239247846,0.008006706436412523
2.4499999999999913,1.0,0.0,0.006809673045720202,0.007748944946198888
2.459999999999991,1.0,0.0,0.009376773132404263,0.008133900553795016
