N,n_steps,n_analyze,flip_perc
30,25000,12500,0.1

Temp,R_mean_d=1,R_std_d=1,R_mean_d=2,R_std_d=2,R_mean_d=3,R_std_d=3,R_mean_d=4,R_std_d=4,R_mean_d=5,R_std_d=5,R_mean_d=6,R_std_d=6,R_mean_d=7,R_std_d=7,R_mean_d=8,R_std_d=8,R_mean_d=9,R_std_d=9,R_mean_d=10,R_std_d=10,R_mean_d=11,R_std_d=11,R_mean_d=12,R_std_d=12,R_mean_d=13,R_std_d=13,R_mean_d=14,R_std_d=14
2.0,0.0012661031725589196,0.00081522462762075,0.00016836693636999736,0.00045534441833667704,-0.00017243877578840272,0.00028200187178147946,-0.0002892944711860149,0.00020202065876846715,-0.0003367976834843943,0.0002066390874564774,-0.00036387306629692207,0.00023785593081402466,-0.0003799155239902994,0.0002505256813072469,-0.00039477138634375276,0.00026227678268537857,-0.00039430194813630737,0.0002710688234522348,-0.00038700572536870065,0.00026526526547276567,-0.0003849010982023783,0.00025919024438093255,-0.00038728514492378545,0.0002531772095354275,-0.00039484655576339626,0.0002607803333568972,-0.0003896192150671749,0.0002602040140958622
2.01,0.001390846736903332,0.0009978137736441565,0.00025162938919682186,0.0005679937799881368,-0.00013398726025228214,0.00030702458578891735,-0.0002912498176612273,0.00020747361331795793,-0.00036446324395718316,0.00022284408972838676,-0.00040665884647533997,0.0002792872574116846,-0.00041800004565937913,0.0003161963355241205,-0.00042905805918632523,0.0003278697164209031,-0.0004313206217579585,0.00032636372643153453,-0.00043177494304743875,0.0003154008194602144,-0.0004242120250850945,0.0003090163154606351,-0.00041649160523194123,0.0002951957498769932,-0.00041528763517057436,0.0002908581424316281,-0.00041241503377064027,0.0003005541687391043
2.0199999999999996,0.0014675470494485636,0.0010330593507551459,0.0002761215379824361,0.0005942234339465719,-0.00011980372245410345,0.00035872291734099793,-0.00027943890817115033,0.0002428265026811271,-0.00036756813718561516,0.00023568483455693094,-0.00041116122054085625,0.000265509072490825,-0.0004280979642539798,0.00029914428670998257,-0.00044173350399632913,0.0003219908133816857,-0.00044456100558656236,0.0003286728907180127,-0.00044420480290434746,0.000333387075822252,-0.00044119957520296753,0.0003322575450380157,-0.00045013581191068126,0.0003316396960820833,-0.00045517918881884267,0.00033739165874323415,-0.00046187944780656776,0.00035432128860563684
2.0299999999999994,0.0013866959171469338,0.0009423554608909151,0.00024053250514493015,0.000547079333646495,-0.0001357207941685111,0.00032943226974207335,-0.00028272595498133663,0.00021989473392288809,-0.00036166651722399385,0.00022380211865735675,-0.0004024461094096293,0.0002593287706336159,-0.0004216383911486247,0.00029613608013316043,-0.0004369666444569957,0.00030788885489066355,-0.00044463421008101174,0.00031848063791436673,-0.0004376900642076661,0.00031645179404506617,-0.0004324302574735041,0.00031098074101200684,-0.00043590140828093465,0.00030853618701511475,-0.00043213564955666794,0.0003116095363812119,-0.00042985770809452525,0.00031276767560964156
2.039999999999999,0.0019612407156041206,0.0012820313072196823,0.000500456678418663,0.0007503196112862436,-6.322254785558151e-05,0.000418325018718967,-0.00032282402150566523,0.0002700078561515308,-0.00045803810304281985,0.0002788865229931997,-0.0005229773729432286,0.0003329212189361308,-0.0005470811072244927,0.00038200753927951044,-0.000557522215758752,0.00040708206244872774,-0.000573028045962518,0.0004186023791022049,-0.0005783679086096772,0.0004185254761354206,-0.0005799458611554574,0.0004222233979684882,-0.0005814632493844769,0.0004218339696655667,-0.0005835794831730357,0.0004112217084322376,-0.0005820936204717809,0.0004075489270894765
2.049999999999999,0.0017429778548412294,0.0010892108630069803,0.00035762973641714535,0.0005992564904392356,-0.00013596335317980405,0.0003483204054146595,-0.00033722109613624704,0.0002502307911676411,-0.0004358707727492755,0.00026446154690901066,-0.00047640521240364085,0.000295448306186851,-0.0004931026606175252,0.0003215864625458031,-0.0005002002080094335,0.00032826163550422096,-0.0005044969062077649,0.0003365615237793897,-0.0005115092682978381,0.00034447366318208215,-0.0005137051268527185,0.0003425488789700305,-0.0005181383578130017,0.0003515434281297239,-0.0005278189104678003,0.0003666270387714263,-0.0005213980959903056,0.00039910002433462486
2.0599999999999987,0.0019382322536169291,0.0012764560668633489,0.0004499674358911633,0.0007908613788525649,-8.834270419121943e-05,0.0005123480914088223,-0.0003285759962636392,0.0003549725453218742,-0.0004431934405313383,0.00028709149562520343,-0.0005091867136418703,0.00030538278913543705,-0.000539826841067829,0.0003691460461428953,-0.0005582376442321255,0.0004107648889028415,-0.0005618796518123702,0.00042913355760967653,-0.0005663380405509674,0.000434874368948838,-0.0005818832821878589,0.00044628992216349937,-0.0005950764221351748,0.0004671612912359815,-0.0005937029945168646,0.00046997758465232834,-0.0005852597765214335,0.00048045366725889526
2.0699999999999985,0.0019542086664541686,0.001295242676778387,0.000451909780647515,0.0007519850050718867,-9.37337362186372e-05,0.0004379207908927678,-0.00033730671735402405,0.00029058888871643426,-0.00045503723417300893,0.00028347158794168696,-0.0005189577786214068,0.00033377122899880496,-0.0005605563755665814,0.0003794689679008835,-0.0005719968812567225,0.00041073238204644594,-0.0005900136240655231,0.00043178255220041763,-0.0005886675746663892,0.0004396954222804051,-0.0005941122814553336,0.0004298128402390289,-0.0005798117987645793,0.0004288457274628193,-0.0005662484522416944,0.00042494969535127053,-0.0005616779706239948,0.0004345316332042709
2.0799999999999983,0.0019992332543144363,0.0011297953541275936,0.0003726054620662862,0.000604623093956252,-0.00018313347599411731,0.0003468801874175537,-0.0004003248940029005,0.0002723174331059939,-0.0004938416592580718,0.0002891882441484691,-0.0005403492656235736,0.0003185024238529031,-0.0005646123347711604,0.0003436633602332009,-0.000568223263250705,0.0003561790297043524,-0.0005756053413459738,0.0003568388468784364,-0.0005879868034139977,0.00036911102896800886,-0.000577911565388065,0.0003713239338465239,-0.0005594913606074559,0.00037141713105237747,-0.0005627126902309357,0.0003701175716718022,-0.0005626348076742735,0.0003954140426347068
2.089999999999998,0.001952652034876908,0.0012113390950281204,0.00040977173140450084,0.0007046069047920135,-0.000130042009440385,0.0004060672156741336,-0.00036946896386447377,0.00027878039488617287,-0.0004770183357642538,0.0002775105594396706,-0.0005153020559918104,0.00031094954716182776,-0.0005285886088596908,0.00033325892178283774,-0.000540646370671905,0.00036379440618355095,-0.0005620592963677163,0.0003741557960694836,-0.0005739546447852518,0.0003868719316255555,-0.0005774999960764616,0.00040315568552692633,-0.0005739227332429713,0.0004101884792466859,-0.0005896519275831183,0.0004202919847579786,-0.0006068989644306336,0.00043899057374459133
