N,n_steps,n_analyze,flip_perc
10,30000,10000,0.1

Temp,R_mean_d=1,R_std_d=1,R_mean_d=2,R_std_d=2,R_mean_d=3,R_std_d=3,R_mean_d=4,R_std_d=4
2.0,0.0026427264948717323,0.0063505936480414485,-0.0016324565789911814,0.002210261264111093,-0.0034523274549677126,0.00408854785477562,-0.004302923625695961,0.006192153915480054
