N,n_steps,n_analyze,flip_perc
10,30000,10000,0.1

Temp,R_mean_d=1,R_std_d=1,R_mean_d=2,R_std_d=2,R_mean_d=3,R_std_d=3,R_mean_d=4,R_std_d=4
3.0,0.01298833883388337,0.007389732440130347,-0.006597330844195517,0.005835194255409064,-0.014869891433587822,0.00542845374779412,-0.018434959051460767,0.007155096855355434
