N,n_steps,n_analyze,flip_perc
10,30000,10000,0.1

Temp,R_mean_d=1,R_std_d=1,R_mean_d=2,R_std_d=2,R_mean_d=3,R_std_d=3,R_mean_d=4,R_std_d=4
100.0,-0.009384827371626036,0.006469434624292154,-0.009983865053171972,0.006458711263452058,-0.010258114700358957,0.0066033083836602585,-0.01034594570568167,0.006441044027741615
