N,n_steps,n_analyze,flip_perc
10,30000,10000,0.1

Temp,R_mean_d=1,R_std_d=1,R_mean_d=2,R_std_d=2,R_mean_d=3,R_std_d=3,R_mean_d=4,R_std_d=4
1.9,0.0004663844162194032,0.0022936683082062904,-0.001285012945738945,0.001352404635510372,-0.0016431820959873055,0.0019296495673409026,-0.0017063884166193684,0.0021334908825344535
