N,n_steps,n_analyze,flip_perc
30,25000,12500,0.1

Temp,R_mean_d=1,R_std_d=1,R_mean_d=2,R_std_d=2,R_mean_d=3,R_std_d=3,R_mean_d=4,R_std_d=4,R_mean_d=5,R_std_d=5,R_mean_d=6,R_std_d=6,R_mean_d=7,R_std_d=7,R_mean_d=8,R_std_d=8,R_mean_d=9,R_std_d=9,R_mean_d=10,R_std_d=10,R_mean_d=11,R_std_d=11,R_mean_d=12,R_std_d=12,R_mean_d=13,R_std_d=13,R_mean_d=14,R_std_d=14
2.0,0.0012878212349203188,0.0008129108658838711,0.00019354783623402178,0.0004487948618547477,-0.0001513111774034939,0.0002624699939359886,-0.00029641674095191964,0.0001969715334089836,-0.0003559348817751849,0.00020997912486353984,-0.0003781485501752018,0.00022918224410482446,-0.00038240212767652246,0.00023395426731344843,-0.0003809489336004519,0.00024682755919562457,-0.0003887766160980646,0.0002431276921628653,-0.00039278859444363584,0.0002485034488864299,-0.0003955313601422585,0.00026183442466025516,-0.00039636787114012066,0.0002720270286250828,-0.00040091161023273587,0.00027881566879525346,-0.0003973784135932718,0.00029107689909024445
2.01,0.0012382482739301136,0.0007477300444388825,0.00014680138330203863,0.00038402916643204456,-0.0001841052543847131,0.00022722673257466778,-0.00030240334221337545,0.00020048594762708038,-0.0003352007120612576,0.00020516775885767223,-0.0003508088270174155,0.0002181656569439153,-0.0003749102938058246,0.00022173202218536505,-0.0003864336949964133,0.00023372514740743443,-0.0003871614587982249,0.0002399538971537583,-0.00037712617916501625,0.00023747444381974113,-0.0003708944879338118,0.00024324674552436305,-0.0003697232909528497,0.00024284681190115312,-0.0003772252661528617,0.00024275712580924369,-0.0003732535768586108,0.00023827060682636477
2.0199999999999996,0.0011937819205925303,0.0007984447682231042,0.0001263727904597297,0.0004145328496091636,-0.00018862600375294642,0.00024248025075832027,-0.00029570073492150167,0.00019502184102549626,-0.0003433296937639683,0.00020909931475519302,-0.0003565686219827979,0.00022455561904801335,-0.0003633954898043076,0.00024278550328566632,-0.0003671786452349926,0.00024422232530132634,-0.0003656576203461734,0.00023703460172354836,-0.0003605876307010257,0.00023706619029943511,-0.0003599745295116626,0.0002446378906651198,-0.0003751205071185706,0.00025823826995672515,-0.00037382323812919433,0.0002681362241094154,-0.00037757614212121954,0.0002805249444489031
2.0299999999999994,0.001283695645001908,0.0008030618381281819,0.00015253079092903394,0.0004080486381361155,-0.0002101304534368698,0.00023175202141123173,-0.0003378952996041206,0.00021385833330025126,-0.00037333200998762426,0.00022804779871852537,-0.0003886656995153699,0.00023578771488129972,-0.0003839041594119522,0.00024558037335260867,-0.00038125099680169985,0.00024817438115700124,-0.0003784109936244219,0.00024435160781137634,-0.0003798918810530852,0.00024412355260159071,-0.00037898987712912415,0.00024593259141763896,-0.0003864463502194229,0.0002468900198662496,-0.00038610625237701885,0.0002530830915887553,-0.0003934620093442871,0.00027234512013813095
2.039999999999999,0.0014672517875483826,0.0009306128442537426,0.0002518396188591156,0.0004952931654793913,-0.00014636378031109996,0.00027476815557619266,-0.00031065456117100723,0.00020658553889394972,-0.00038667077940097885,0.00022601359045302502,-0.00041277571786663164,0.0002454953959114036,-0.00042316754956463524,0.0002606504333687619,-0.0004285075769973559,0.00027351019242654586,-0.0004369771881722317,0.0002793801746795778,-0.0004409054106824989,0.0002922693976730764,-0.00044132806008117,0.0003016813136921894,-0.0004487128385281563,0.0003043174787842627,-0.00045533817066032215,0.0003076073650871758,-0.0004568203704836485,0.00032487610520606596
2.049999999999999,0.0015680528571917838,0.0009191772851555964,0.000253587585250662,0.0004892749042501522,-0.00017783125790417543,0.00028936794589415517,-0.0003495076099240417,0.00023090369922106277,-0.00040827083522243914,0.00024326631119275555,-0.00042802438826708406,0.00026257824567297265,-0.0004470068513898775,0.00026968139824548755,-0.00045593962021376596,0.0002831740090113887,-0.0004620895481849677,0.0002859238852995995,-0.00046104765107248343,0.00029680850985943253,-0.0004636891867906811,0.0002973794775725426,-0.00047445277975590865,0.00030008648152952575,-0.00048158717524842055,0.0003181897469937311,-0.0004715158180790332,0.00034355970976348633
2.0599999999999987,0.002023732074983205,0.0014529564070666643,0.0005216811287525814,0.0008964398346925908,-2.269331077706467e-05,0.0005623082580641417,-0.00028276156499897715,0.00036635797007942005,-0.00041723364153770966,0.00029117022253907933,-0.0005019447359670221,0.00032610561409948425,-0.0005472744973376133,0.0003832805578223969,-0.0005851718997118687,0.0004389187909763806,-0.0006138935530226638,0.0004827169415057444,-0.0006185660854491077,0.0005158926996929534,-0.0006341207645933476,0.0005412089138776522,-0.0006403573757447385,0.0005685315551378257,-0.0006444222245561141,0.0005772633588894343,-0.0006416255709502821,0.0006017418698697827
2.0699999999999985,0.002866341104047902,0.002872070349858329,0.0011746129672945123,0.0021268385100774393,0.000456560476771734,0.0015469198100094511,5.7300925171242077e-05,0.0010571068499128473,-0.0002262158856933996,0.0006392837151286679,-0.00045552581162633333,0.00037073915854509483,-0.0006407847184637303,0.0004846680728828498,-0.0007887453661844988,0.0007633951059790025,-0.0008967680101263077,0.0010130553434407874,-0.00098947683934068,0.0012090241110010314,-0.001060482028678904,0.0013784194267777155,-0.0011113081222068508,0.0014896622346225487,-0.001142708445271518,0.0015612341132534046,-0.0011587503965155147,0.0016188653484889722
2.0799999999999983,0.0017842253336464212,0.0009463257562906012,0.00033046875377864784,0.0005381512715593355,-0.00016135181329111456,0.0003256496253939914,-0.0003574021951478649,0.00024352175372982233,-0.00045462884086565586,0.00023856005335513988,-0.0004946319685312113,0.00027009349062318043,-0.0005130286499600389,0.00028460309482880835,-0.0005133813199231341,0.0003001571607344182,-0.0005163872953004931,0.0003053278396276473,-0.0005266047146479626,0.00031706618710614147,-0.0005354995205679269,0.0003293722234721354,-0.000538374408873606,0.0003358226732150085,-0.0005364576346845914,0.0003474962549878233,-0.0005255469227559667,0.0003781143296229475
2.089999999999998,0.0023773306287515066,0.001505209446723163,0.0007014782550513187,0.0009594511515280031,3.674640328454173e-05,0.0006076509104666883,-0.0003020159482583411,0.0003891236805331131,-0.0004935254372357357,0.00034100597493291697,-0.0006014139031601933,0.00038106560907100005,-0.0006605672417179888,0.0004307478785017412,-0.0006783357313037378,0.0004801841120300753,-0.0006968416095345397,0.0005104384117627094,-0.0007135677092268838,0.0005200155032713458,-0.0007059371552103781,0.0005149595881821862,-0.0007020170553315589,0.0005237839457704194,-0.0007029350851662111,0.0005348650973663008,-0.0007111308079144271,0.0005530433500876874
2.099999999999998,0.002252368293047056,0.0014578601476323938,0.0005674330794394419,0.0008951069356852275,-6.827791285565891e-05,0.0005311776136241805,-0.00034848596208328077,0.0003383334031646559,-0.0004961584261676678,0.0003043836740536676,-0.0005703859636649982,0.0003389941945494764,-0.0006031260252135259,0.0003718236098332214,-0.0006173086678526792,0.0004040832964491143,-0.0006367886317593769,0.0004358461542177251,-0.0006530271394113997,0.0004722275483262589,-0.0006625926882542612,0.0005059189119587062,-0.0006900401205708542,0.0005304159311661295,-0.0006986345281062439,0.0005652070244585508,-0.0007032644507939792,0.0005882147536802227
2.1099999999999977,0.0024842614977977984,0.0015559488698143578,0.0006245899240656303,0.0008937866637109052,-7.465563620326286e-05,0.0005150390226986071,-0.00040935123218982744,0.00036191992455021697,-0.0005705983362313037,0.00035394149013504494,-0.0006566627678115326,0.00041632370899393444,-0.0006937042108731361,0.0004646938287874417,-0.0007034601603229196,0.0004900977958304996,-0.0007009883632320768,0.0004925105542062807,-0.0006970509735574223,0.0005040773633866478,-0.0006977607949541167,0.0005140382953131413,-0.0007037971354959093,0.0005231282076876339,-0.0007043942749625274,0.0005128041771577986,-0.0007143427446814845,0.0005274157576396922
2.1199999999999974,0.0024881167054133305,0.0015455538893980854,0.0006694326106779843,0.000911156916307688,-3.906438007795337e-05,0.0005052161688571901,-0.00037082731863854286,0.00032035926530490135,-0.0005484907901228734,0.00034273315654189887,-0.0006477375954119768,0.00042755561323550153,-0.0006911204799032171,0.0004969755903747893,-0.0007130376222453467,0.0005129195557670774,-0.0007215928637713809,0.0004995001186056084,-0.0007353144222964599,0.00048737874485812164,-0.0007429709581500964,0.0004901268991440578,-0.0007362426909527731,0.000500974614321663,-0.0007380288353637484,0.0005140387039036963,-0.0007230543858544453,0.0005291701473373878
