N,n_steps,n_analyze,flip_perc
10,31000,10000,0.01

Temp,R_mean_d=1,R_std_d=1,R_mean_d=2,R_std_d=2
1.0,1.0,0.0,-3.2736606994032565e-05,0.00011274055843017678
1.01,1.0,0.0,-1.735729128468408e-05,8.974479305695869e-05
1.02,1.0,0.0,-4.3515462657376795e-06,4.5918260680275587e-05
1.03,1.0,0.0,-1.22189996777455e-05,7.423155486745607e-05
1.04,1.0,0.0,-1.0432154326543724e-05,6.994118229928599e-05
1.05,1.0,0.0,-1.2147881454812116e-05,9.491210421742411e-05
1.06,1.0,0.0,-8.947561422808907e-06,6.130054669363262e-05
1.07,1.0,0.0,-1.4739251702948003e-05,0.0001718622804119562
1.08,1.0,0.0,-2.9887433187763408e-05,0.00014770766949874143
1.09,1.0,0.0,-7.027369403606996e-06,4.7727978427337684e-05
1.1,1.0,0.0,-3.707037370403784e-05,0.00012233233060966275
1.11,1.0,0.0,-3.7381515929370434e-05,0.00012689230126694534
1.12,1.0,0.0,-1.515262637374849e-05,7.84036628803379e-05
1.1300000000000001,1.0,0.0,-4.208865330977584e-05,0.00013312196481706895
1.1400000000000001,1.0,0.0,-2.873620695402867e-05,0.0001519510306828703
1.1500000000000001,1.0,0.0,-2.923847940349555e-05,0.00018691847908462365
1.1600000000000001,1.0,0.0,-2.813170205909512e-05,0.00013877255541814058
1.1700000000000002,1.0,0.0,-1.825071396028482e-05,8.001623181710772e-05
1.1800000000000002,1.0,0.0,-2.885621895522879e-05,0.0002220959390922942
1.1900000000000002,1.0,0.0,-3.439455056616795e-05,0.0001456466048199163
1.2000000000000002,1.0,0.0,-6.520207576313214e-05,0.00023522194504969448
1.2100000000000002,1.0,0.0,-4.925381427031617e-05,0.00015515064902123536
1.2200000000000002,1.0,0.0,-7.270949317153634e-05,0.00031447796406754364
1.2300000000000002,1.0,0.0,-3.392339233923393e-05,0.00019048945142862323
1.2400000000000002,1.0,0.0,-2.9100687846563906e-05,0.00019962553817053647
1.2500000000000002,1.0,0.0,-5.269860319365206e-05,0.00021346069722647212
1.2600000000000002,1.0,0.0,-8.767987909901807e-05,0.00022725707270243226
1.2700000000000002,1.0,0.0,-4.383993954951087e-05,0.00013779767812647728
1.2800000000000002,1.0,0.0,-5.37920458712534e-05,0.0004383037901695255
1.2900000000000003,1.0,0.0,-6.013934726805932e-05,0.00016134940766803432
1.3000000000000003,1.0,0.0,-5.550777299952176e-05,0.00024549991837723075
1.3100000000000003,1.0,0.0,-9.39338378282247e-05,0.00018476248166051206
1.3200000000000003,1.0,0.0,-7.499861097220665e-05,0.00024268382342668276
1.3300000000000003,1.0,0.0,-0.00010531719838650538,0.0003141218682305823
1.3400000000000003,1.0,0.0,-6.0966096609660944e-05,0.00035151139076593045
1.3500000000000003,1.0,0.0,-0.00010340145125623347,0.000240252579969483
1.3600000000000003,1.0,0.0,-0.00011009545398984319,0.00028032091284722915
1.3700000000000003,1.0,0.0,-8.801769065795266e-05,0.0002776334487030764
1.3800000000000003,1.0,0.0,-6.717116156059988e-05,0.0002339552225864211
1.3900000000000003,1.0,0.0,-6.241068551299573e-05,0.000515913823272981
1.4000000000000004,1.0,0.0,-0.0001727194941716477,0.0002792759483687823
1.4100000000000004,1.0,0.0,-7.267393406007163e-05,0.00024267516883625924
1.4200000000000004,1.0,0.0,-2.519807536309204e-05,0.0004657537613753951
1.4300000000000004,1.0,0.0,-0.00011272682823837998,0.0003199217034116138
1.4400000000000004,1.0,0.0,-6.798457623539957e-05,0.0005892080830145742
1.4500000000000004,1.0,0.0,-0.00015814470335922572,0.00038679628906191754
1.4600000000000004,1.0,0.0,-5.805024946939282e-05,0.0006168755330368744
1.4700000000000004,1.0,0.0,-0.00010977097709770781,0.00038311084381586525
1.4800000000000004,1.0,0.0,-0.00014329432943294373,0.000494253478571004
1.4900000000000004,1.0,0.0,-0.00015073507350734906,0.0005305513788550094
1.5000000000000004,1.0,0.0,-0.00015282417130601668,0.0003535591922504232
1.5100000000000005,1.0,0.0,-9.585847473635791e-05,0.00048252381409862044
1.5200000000000005,1.0,0.0,-0.00012520363147426242,0.00048077333969962394
1.5300000000000005,1.0,0.0,-0.00013986732006534465,0.0005417568992488112
1.5400000000000005,1.0,0.0,-0.00013112866842239572,0.0006293888765403285
1.5500000000000005,1.0,0.0,-7.31362025091391e-05,0.0004962839826311582
1.5600000000000005,1.0,0.0,-0.00014935715793802453,0.0007275023676000943
1.5700000000000005,1.0,0.0,3.067417852896682e-05,0.001084045378807024
1.5800000000000005,1.0,0.0,-0.0001141491926970553,0.0008176090947342267
1.5900000000000005,1.0,0.0,-4.119523063417258e-05,0.0009797404043683476
1.6000000000000005,1.0,0.0,-0.00010834861263903943,0.0009054298912481717
1.6100000000000005,1.0,0.0,-9.140914091408821e-05,0.0008509725969132878
1.6200000000000006,1.0,0.0,-4.322654487671053e-05,0.000915195454307552
1.6300000000000006,1.0,0.0,-0.0002690357924681455,0.000552396183851679
1.6400000000000006,1.0,0.0,-0.00015675345312309255,0.0005164856614269178
1.6500000000000006,1.0,0.0,-0.00018745874587458952,0.0007656187793653465
1.6600000000000006,1.0,0.0,-0.00017043037637097367,0.0005622265712170529
1.6700000000000006,1.0,0.0,0.0003541909746530209,0.0017711937939675652
1.6800000000000006,1.0,0.0,0.00011254458779210748,0.0014214282648691602
1.6900000000000006,1.0,0.0,0.0003582624929159558,0.0017842286041177785
1.7000000000000006,1.0,0.0,-5.4280983653922437e-05,0.000844239745847781
1.7100000000000006,1.0,0.0,-2.048649309375141e-05,0.001113361634934456
