N,n_steps,n_analyze,flip_perc
100,4000,1000,0.1

Temp,E_mean,E_std,M_mean,M_std
2.1,-1.4938028028028028,0.022386711169556404,-0.05567387387387387,0.03440551245651637
2.11,-1.4704334334334335,0.018983445802537045,-0.09261901901901902,0.02260872825330674
2.1199999999999997,-1.5033975975975977,0.02500672330483702,0.07031131131131131,0.017360662855921694
2.1299999999999994,-1.4837793793793792,0.02275613008997547,0.12872892892892893,0.03303235702405323
2.1399999999999992,-1.480380980980981,0.03337185519802573,0.10865465465465465,0.029351276518903655
2.149999999999999,-1.4997573573573573,0.02243424879380555,-0.24637537537537538,0.07931482304960166
2.159999999999999,-1.4258408408408407,0.022191966498504915,-0.2183711711711712,0.023235095855389513
2.1699999999999986,-1.4325727727727728,0.017463857699407784,0.09858578578578579,0.014202764402567304
2.1799999999999984,-1.4430128128128128,0.022311639232500093,0.17676236236236237,0.023076201938810156
2.189999999999998,-1.4231233233233234,0.02660100486873744,-0.2529325325325325,0.027575866280024397
2.199999999999998,-1.3834996996996995,0.01987408990015063,0.021246846846846846,0.028684259696249607
2.2099999999999977,-1.3552818818818821,0.01828593879514207,-0.12863183183183183,0.019474375960908598
2.2199999999999975,-1.3942396396396397,0.020052250822122277,-0.14463263263263262,0.024421189378628614
2.2299999999999973,-1.3602214214214214,0.019986036706781726,0.14006906906906907,0.03377560400140749
2.239999999999997,-1.368568168168168,0.0300436130722352,0.33575895895895896,0.05341177749609734
2.249999999999997,-1.3400026026026026,0.025188999959351012,-0.06497857857857858,0.017266859761624554
2.2599999999999967,-1.309426026026026,0.023591249869256967,0.07851591591591592,0.040082889803405256
2.2699999999999965,-1.3103863863863865,0.019000101544822554,0.22805865865865865,0.026942154373488535
2.2799999999999963,-1.3276480480480481,0.022799426034907436,-0.15534334334334335,0.01944232180348694
2.289999999999996,-1.2852404404404405,0.022793224811410728,0.005097097097097098,0.030518309074559682
