N,n_steps,n_analyze,flip_perc
100,4000,1000,0.1

Temp,R_mean_d=1,R_std_d=1,R_mean_d=2,R_std_d=2,R_mean_d=3,R_std_d=3,R_mean_d=4,R_std_d=4,R_mean_d=5,R_std_d=5,R_mean_d=6,R_std_d=6,R_mean_d=7,R_std_d=7,R_mean_d=8,R_std_d=8,R_mean_d=9,R_std_d=9,R_mean_d=10,R_std_d=10,R_mean_d=11,R_std_d=11,R_mean_d=12,R_std_d=12,R_mean_d=13,R_std_d=13,R_mean_d=14,R_std_d=14,R_mean_d=15,R_std_d=15,R_mean_d=16,R_std_d=16,R_mean_d=17,R_std_d=17,R_mean_d=18,R_std_d=18,R_mean_d=19,R_std_d=19,R_mean_d=20,R_std_d=20,R_mean_d=21,R_std_d=21,R_mean_d=22,R_std_d=22,R_mean_d=23,R_std_d=23,R_mean_d=24,R_std_d=24,R_mean_d=25,R_std_d=25,R_mean_d=26,R_std_d=26,R_mean_d=27,R_std_d=27,R_mean_d=28,R_std_d=28,R_mean_d=29,R_std_d=29,R_mean_d=30,R_std_d=30,R_mean_d=31,R_std_d=31,R_mean_d=32,R_std_d=32,R_mean_d=33,R_std_d=33,R_mean_d=34,R_std_d=34,R_mean_d=35,R_std_d=35,R_mean_d=36,R_std_d=36,R_mean_d=37,R_std_d=37,R_mean_d=38,R_std_d=38,R_mean_d=39,R_std_d=39,R_mean_d=40,R_std_d=40,R_mean_d=41,R_std_d=41,R_mean_d=42,R_std_d=42,R_mean_d=43,R_std_d=43,R_mean_d=44,R_std_d=44,R_mean_d=45,R_std_d=45,R_mean_d=46,R_std_d=46,R_mean_d=47,R_std_d=47,R_mean_d=48,R_std_d=48,R_mean_d=49,R_std_d=49
2.1,0.006594378991516764,7.713430746930891e-05,0.005567239367043807,0.00010484095121496004,0.004902468353606134,0.00012447453395341478,0.004370359011941237,0.00014295177886909625,0.0039050818155529255,0.00015800532889151509,0.003475432246792246,0.00016985949745855752,0.0030704080508791617,0.00018555131439811477,0.0026908677631166476,0.00019383024327220471,0.0023418513325446674,0.00020215785796691757,0.0020167013542835765,0.00021238838800211594,0.0017153228444606236,0.00022479874895788452,0.0014273524296013191,0.00023760377398259258,0.0011554646630468858,0.00025433388522564705,0.0009005969670680783,0.00025983443202898157,0.0006553161711206157,0.00026199881577426974,0.00041807187632076525,0.0002584289765206407,0.00020827735452624363,0.00025216022630938033,1.3317930455708288e-05,0.00023971505802744558,-0.00016404630246408028,0.0002201938642333557,-0.00033010626141292775,0.00019491920656398317,-0.0004754921523543743,0.00016600711390679692,-0.0006117409061586846,0.0001424406402953088,-0.0007335496037451598,0.00011780115375078869,-0.000847839873813207,9.934104055033849e-05,-0.0009546416857261291,8.572242931057608e-05,-0.0010517042027886486,8.336287522067568e-05,-0.0011406103816948236,9.123044525216056e-05,-0.0012191696480318712,0.00011205377518180837,-0.0012908875275275274,0.00013648105697348716,-0.0013523406776473437,0.00015673690383566263,-0.0014061482630104859,0.0001701867502512478,-0.0014585512316356774,0.0001765660936191576,-0.0015147560627293962,0.00017567766853296085,-0.0015823891099179996,0.00016782843527879765,-0.0016495550233061337,0.00015084556915081823,-0.001722710866017533,0.00013759581510600267,-0.001797716437245328,0.000125773701740758,-0.0018770805892761452,0.0001239813747131109,-0.0019611230964297626,0.00013577702491976017,-0.0020500242399975753,0.00016027186693193983,-0.002135254985894986,0.00019551696355253736,-0.0022171876256054024,0.0002368345550324561,-0.0022923977245932797,0.0002797486953848037,-0.0023579323703501504,0.0003170131114870172,-0.002410973856280522,0.00034006809784392145,-0.0024499527948150177,0.0003489550480768784,-0.002474507147147149,0.0003537086297639256,-0.0024929622284911167,0.0003564965866365335,-0.0025024243572865806,0.0003596349172332119
2.11,0.005889209662996335,9.780442397124423e-05,0.004803570104245655,0.00010958808976177037,0.004102517253415032,0.0001049015566432979,0.003539672246792249,9.959178987617703e-05,0.0030498188782722125,9.806617032750508e-05,0.002602665988008206,0.00010623534893388884,0.0021865040280684748,0.00011586506324218731,0.0017969792305436746,0.0001259836113641566,0.001431147398711845,0.0001324496938885463,0.0010861494714916931,0.000133337974999299,0.0007625143414121189,0.00013219439451480413,0.0004648939937917721,0.00012581967608252582,0.00019059537193759455,0.00011478026017419508,-5.949097703764352e-05,0.00010397045851481262,-0.0002933254377609933,9.546516984014346e-05,-0.0005078922672167113,9.338781981747881e-05,-0.0006935276399631952,9.724007415951875e-05,-0.0008539346125923887,9.696803254674667e-05,-0.0009851005462027701,0.0001028631492765557,-0.0011086880124569019,0.00011549798776383608,-0.001217532796635019,0.00012297692718701294,-0.0013161126492148738,0.000133336018877209,-0.0013912484719062483,0.00014099253423725913,-0.0014432584414717745,0.00014933932739282182,-0.001485056138158361,0.0001584767984816894,-0.0015023306449884213,0.00016658119897327404,-0.0014945064976087195,0.00016785066923621792,-0.0014713670349136994,0.00016434910405362335,-0.0014470675030586128,0.00015635183357006602,-0.0014115434133123033,0.00014814127865304445,-0.0013707283962750615,0.00012674469601510086,-0.0013297036745836752,0.00010504675019871349,-0.0012787157978180203,8.962200169632599e-05,-0.0012144867000333677,8.049667253445389e-05,-0.0011452329007795676,8.526432412542226e-05,-0.0010799237128037125,9.5224804690029e-05,-0.001015322465091353,0.0001057923437277278,-0.0009562872076116513,0.00011118628117292249,-0.0008956818345618344,0.0001221620838783573,-0.0008416440189684634,0.00013301175453849133,-0.0007958818123173675,0.0001456179706069144,-0.0007629518116095893,0.0001570599734128063,-0.0007265573767707094,0.0001656394675285725,-0.0006948031781276223,0.00017384716719486457,-0.0006656606012072673,0.00018113466391270387,-0.000648656364647475,0.0001902526366829535,-0.0006420977251999476,0.00020206496456142597,-0.0006368632988544097,0.00021358315014561582,-0.0006311261071172186,0.00022143827070890662
2.1199999999999997,0.006376218236013792,0.00012177568323178235,0.005422810464606019,0.00018858702895733045,0.004839445544129991,0.00022412386876914417,0.004395085749992414,0.0002381209035864199,0.004018933961840628,0.00024151529064488268,0.0036697700706767433,0.0002338099996567994,0.003341925781943559,0.00022394264235947998,0.003028180824865267,0.00021230326018269841,0.0027212288628021956,0.00020218024982093704,0.0024173320569053866,0.0001937013660434588,0.0021221151227995665,0.00018846158061612683,0.0018286702435769105,0.00018257790423338382,0.001550896206913983,0.00016960289868692718,0.001289686249481806,0.000159945752745847,0.0010420362156095483,0.00015743167070517952,0.0008082143533432418,0.0001575044695396669,0.0005850934951112728,0.00014821535325093297,0.0003689069449247229,0.00013515993184596615,0.0001625060389682613,0.0001232778235358407,-3.171137036025921e-05,0.00010846341190402264,-0.0002147691756402866,9.661233686291823e-05,-0.00039074713339602214,8.560538988021412e-05,-0.0005567927952194627,8.11617898799335e-05,-0.0007208412679346019,7.436748626884067e-05,-0.0008874449220938105,7.783589495014279e-05,-0.0010433118597385274,9.462941367752708e-05,-0.0011875670846604191,0.00010949582769393498,-0.0013269545529367743,0.00011552514798179028,-0.0014622836800436796,0.0001255484674520548,-0.0015882322751033858,0.00013817246343864693,-0.001709716001253778,0.00014754601284748555,-0.0018140161195538988,0.00015547400266128944,-0.0019126182368226809,0.00015866686449173234,-0.0020019169496769485,0.00015331576521321748,-0.0020816506227439567,0.00014668497934741594,-0.002155403345163344,0.00014541156860066283,-0.002229263043245268,0.00015169579330033835,-0.0022916160427093753,0.00015441042857131172,-0.002350154965470522,0.00015337395461849086,-0.0024005784596717963,0.00015409404675419838,-0.002445792198663311,0.0001634635205090002,-0.0024836149709305247,0.00017163185213660284,-0.002517686294779631,0.00017447705980616436,-0.0025451118415385065,0.00018332353895343374,-0.0025703062076217645,0.0001926885612853742,-0.0025914386531986524,0.0002030723798879192,-0.002600656092860536,0.00020749915278362387,-0.002616465821781374,0.00021193484951775664,-0.002623507489711935,0.0002152761151074801
2.1299999999999994,0.006076134851619285,0.0001230341754783636,0.0050719393025348575,0.00015401142771633087,0.004453790406163743,0.0001751996358455953,0.0039805542204831065,0.00018953424831561944,0.0035693411690478375,0.00019309074727358826,0.0031950069762691972,0.00018995611762848543,0.0028371492195225514,0.00018254861538911628,0.002494630094336764,0.00017958209110164737,0.0021568461689972797,0.00018211717478482955,0.0018304090045601139,0.00018567414008591914,0.0015145006315406308,0.00018839115639254108,0.0012125024313202112,0.00018522509596877052,0.0009284155970111516,0.00018027477080344398,0.0006538190004145555,0.00017065423917293665,0.0004023247789203344,0.0001545865625431806,0.0001661387747343304,0.00013826331946239264,-4.4921194325638635e-05,0.00012533152194603165,-0.0002270470171181279,0.00011569200899755272,-0.0004028980803025247,0.00010561410555196898,-0.000562840972689861,0.00010047160217751295,-0.0007082560241049123,0.00010200742402488961,-0.0008373388442988439,0.00010984306458171514,-0.0009616237352504023,0.00011917448845086411,-0.0010606170315770325,0.0001316100465883582,-0.0011476812877523977,0.00014607972120771605,-0.0012187588299410526,0.00015947101466136433,-0.0012840337816604505,0.000169286633401984,-0.0013481308888686695,0.0001776986669312321,-0.0014046977385466259,0.00019035675479152407,-0.0014492693808960458,0.00019754400179457224,-0.0015008585053740626,0.0002072243796779578,-0.0015432280466324915,0.00022185662307131753,-0.001576424455162234,0.00022742104214327875,-0.0016063409777454215,0.00022257985683854872,-0.001641189199704756,0.0002098110599443496,-0.0016689249152182489,0.00019581157528236244,-0.0016925467188400488,0.0001792554362831747,-0.0017100449847827618,0.00016438781397510333,-0.0017170580989069872,0.00014236979340666067,-0.0017216508734997644,0.00012317414561179447,-0.0017270760562582772,0.00010171251537361853,-0.0017302533547689095,8.199911017444006e-05,-0.0017277443002598552,7.26701699270456e-05,-0.0017174582768627233,8.435728479906104e-05,-0.0017005141205852336,9.626064140618498e-05,-0.0016843035261524157,0.0001131217948478801,-0.0016678747135013793,0.00012961483338601768,-0.0016554660017593348,0.00014248142941327414,-0.0016503644153244145,0.00015006332079015665
2.1399999999999992,0.005969131663784992,8.445309918601044e-05,0.0049705494047582975,0.00016177764751505226,0.004362262916249577,0.00022572946197384186,0.003908999066541288,0.00026386625243756133,0.0035175476757565633,0.00029371215822571645,0.0031642974356174383,0.0003084219855384957,0.002832900078664521,0.00030886137551702417,0.0025248070159047905,0.00030468182824275065,0.002220758725189838,0.00029842152628643825,0.0019250838179593755,0.0002965490435411619,0.0016469941727586183,0.0002945567610631182,0.0013680579840446498,0.00028857244646609615,0.001088226981324759,0.000277210917507349,0.000811709453696121,0.0002617670902136959,0.0005460592984904099,0.00024340580106122734,0.0002893729555818448,0.00021409323862558533,4.460657303768419e-05,0.0001833610583284353,-0.00019107381442048135,0.00016527031116094678,-0.00041678214901770544,0.0001452638085316248,-0.0006324686840375727,0.00012759539672204374,-0.0008347542423231304,0.00011354696548357879,-0.00101910532067421,0.00010525519613141071,-0.0011856327976461326,9.428408486314098e-05,-0.0013327518763207645,9.085741431852257e-05,-0.0014573725778303573,9.390068794640222e-05,-0.0015654058636414196,0.00011047526066940673,-0.001653724930182709,0.00013872408638646266,-0.001719838538740761,0.00016208980105514008,-0.0017662308097996986,0.00018301351449732925,-0.0018008607933185693,0.00019913879241445734,-0.0018161968970991196,0.00020647576508637204,-0.0018220787587587585,0.0002187519696013002,-0.0018244327086682649,0.0002298608531874519,-0.0018062989385344951,0.00023866824226932067,-0.0017799611057522189,0.0002493883018737259,-0.0017433291606758293,0.00024822947201406877,-0.0017035524748991405,0.00024002492541168156,-0.00166093988250877,0.00023299815180354746,-0.0016164135177601845,0.00021536877419994508,-0.0015670499117299108,0.0001993646884980897,-0.0015206982469338035,0.000188507882991054,-0.0014710331272686829,0.0001813380015330548,-0.001426504821184821,0.00017758042132249845,-0.0013797822804622792,0.00017843124256183263,-0.0013333976736332313,0.00018057272930649117,-0.0012854330827797517,0.00018736948160702122,-0.0012393212942235163,0.00020504212391524306,-0.001206608864622198,0.000219763554878175,-0.001197103237783238,0.000227181480211021
2.149999999999999,0.005103390397265954,0.0003180213609808525,0.004181527362514026,0.00027532608891801146,0.0036320427870294553,0.00023957779981625022,0.003225246172232841,0.0002041769329018635,0.0028850081362170265,0.00017304748538444982,0.002585029956016622,0.0001387248276448026,0.002315107568983123,0.00011473494081869261,0.002061153736362626,0.00010968335342042441,0.0018231165476587715,0.00012134508029825116,0.0015989103212303213,0.00013597234534860265,0.001383613448600116,0.00015723936285862145,0.0011801987207409432,0.00017464469315254822,0.0009873809130342454,0.00019370829273713183,0.0007941348588993033,0.0002081304104328026,0.0006064044416133304,0.00021627830568348198,0.0004269218479085141,0.00022252886327983279,0.00025419597051597035,0.0002324494076272493,8.857497578386474e-05,0.00024141273369597885,-7.079989403544947e-05,0.0002505817527179498,-0.00022646159614159563,0.000258849468413126,-0.00036675528376861735,0.00026080132828064357,-0.0004928455558588888,0.000256327310287729,-0.0006090628842984398,0.00025038996119382484,-0.0007153083014327461,0.00023723388646279436,-0.0008111067665645433,0.00022020525815668278,-0.0009067215126237341,0.00020117540541821197,-0.0009946866090332755,0.0001768129434040234,-0.0010726078636211966,0.00014682361888060982,-0.0011435716556961,0.0001216182800276961,-0.0012074289068866844,9.223181403721885e-05,-0.001265348442583998,6.775323344300358e-05,-0.0013202265530176656,6.275435197229493e-05,-0.0013698462130817687,8.17501261145552e-05,-0.0014134412626768194,0.00010431650265382057,-0.001459075523199968,0.00012715917315976426,-0.0014976812198056646,0.00013833812446008758,-0.0015370168786968776,0.0001418604831497612,-0.0015767017352706235,0.00014828531474706875,-0.0016091255732500185,0.00015893996111455213,-0.0016403849942872148,0.00017058281262827016,-0.001657091963883076,0.00018314311140545496,-0.0016657999850355403,0.00019712545436772965,-0.0016713355812378022,0.0002108731350858668,-0.0016781700116277917,0.000227215061943893,-0.0016816912095934324,0.00024782688969873036,-0.001684085260209705,0.0002591000908694739,-0.0016797162851740636,0.00026630189891757057,-0.0016755306854329085,0.0002737106926765208,-0.0016685701491390382,0.0002773947540538146
2.159999999999999,0.0057239976331887495,0.00014474155133301973,0.004573254243334239,0.00013302512076969217,0.0038526524091768506,0.0001408885340441542,0.0033029006776473455,0.00015268053201506518,0.002835344313202094,0.00017441854527368858,0.0024091226976471402,0.00020236064640973908,0.002017788575646352,0.00022831146864615043,0.0016582246480824293,0.0002504875314979835,0.0013237089404556069,0.0002662256421513115,0.0010167950770973004,0.00027335442555251647,0.0007385017130261585,0.0002635728811796876,0.0004917038646727538,0.00024610745321258207,0.0002670113135357581,0.0002246639902876266,5.350107602552053e-05,0.0002030431496115664,-0.00013398358034802466,0.00019441031272066182,-0.00029453320067542266,0.00018501361998375673,-0.0004397104991860547,0.00017298616150304764,-0.0005660448132981469,0.00015426827314449774,-0.0006751663590863595,0.00014037783792074916,-0.0007690245809445812,0.0001321775222194578,-0.0008610910312332545,0.0001254801108775366,-0.0009430277760588856,0.00012030567795634145,-0.0010172747300836186,0.00012467645028188981,-0.0010765378720134276,0.00013210862306797114,-0.0011232330115974567,0.00015362902612710844,-0.0011591774610974603,0.0001879018128002633,-0.0011766106720862287,0.00021962279714749376,-0.0011855494088027425,0.0002399113928825169,-0.0011862239823662044,0.0002638861202657195,-0.0011748339863095405,0.0002693173500254857,-0.0011556653833631623,0.00026789221571228776,-0.0011289163110585329,0.0002530378946229385,-0.0011039429538629549,0.00022173532280717444,-0.0010851519608497387,0.00019003501373287093,-0.001081195782449116,0.00016476608383881195,-0.0010802275414808751,0.00014508894704386852,-0.0010770799089999093,0.00013152677916606685,-0.0010680181199381204,0.00011498932365805742,-0.0010654995811973597,0.0001065780957921487,-0.0010635428163517059,0.00010600931511850102,-0.0010651020321331406,0.00010982237193330746,-0.0010689792426770207,0.00010944430979311036,-0.001061752015449792,0.00010789022468054718,-0.0010506002980758527,0.0001091037965502729,-0.0010468066256155136,0.00011001297630616191,-0.001039673128482017,0.00012024214953964977,-0.0010323897643097644,0.0001366416887155463,-0.0010229750162283498,0.00014827246343861823,-0.0010181953678931469,0.0001604662881292148
2.1699999999999986,0.005761192077734304,8.96685363761578e-05,0.004646148771802104,9.5170749234841e-05,0.0039679001393312496,9.962234032784115e-05,0.0034594565239987494,9.437210729644005e-05,0.003049441680872795,8.77450280941905e-05,0.002695205464858797,9.17257761980511e-05,0.0023677079673613006,9.584309754301611e-05,0.0020599791678547245,0.0001049003237828154,0.0017743031079564405,0.00010836266386634425,0.0015170939594139593,0.00011204473901811309,0.0012780259621237397,0.00012546548601133294,0.0010642092969737416,0.0001359641037752209,0.0008699011706656143,0.00015421027341465875,0.0006864303463059026,0.00016070385707820297,0.0005186673509873515,0.00016301283457390521,0.00036721571753571775,0.0001617204295565166,0.00022557884834329274,0.00016761925521139743,9.048702925147385e-05,0.00016586271264382011,-3.070867149978261e-05,0.00015917860923849627,-0.00015248341594119373,0.00014703321270582602,-0.00028105368317812726,0.00014011364698123777,-0.0004014993005126339,0.0001331389483652807,-0.000514515407528741,0.0001343678570202408,-0.0006325405639983419,0.0001400162089146092,-0.0007552916180827301,0.0001408975201957623,-0.000879527712763268,0.0001241596384741609,-0.0009914983298449967,0.00010626097496498636,-0.0010982494648183547,9.205566382212852e-05,-0.0012017113913913883,9.082667895097213e-05,-0.0012936053661742532,9.872624596593577e-05,-0.0013833041154285594,0.00011170926765337705,-0.0014567599955511072,0.00012751889712747324,-0.0015206091174002276,0.00013285851968069525,-0.001578720036400038,0.00013507351184675865,-0.0016335865797110227,0.00013827598287062735,-0.0016797522807656135,0.00013880824143860723,-0.0017089913986713967,0.00013867276949799555,-0.0017324957919535697,0.00014117496290956907,-0.0017479255853833627,0.00014195298047866333,-0.0017554387146742705,0.0001379762763151205,-0.0017689400139533449,0.00013277736957883763,-0.0017765745171434077,0.0001326391346461345,-0.0017778474466385583,0.00013947979883927495,-0.0017694516771316765,0.00014870794140141156,-0.0017581645111778446,0.0001505088401168305,-0.001745321951446398,0.00016113261905975596,-0.0017313388572410798,0.0001737019557304445,-0.0017148501463079234,0.00018549971592792883,-0.0016995685819152476,0.00019527184580366222
2.1799999999999984,0.0055368016270816245,0.00011285765375230847,0.004461640627698407,0.00012749116351394018,0.0038188746293768504,0.00013452438835718602,0.0033435283133638723,0.00015280163653219175,0.0029433450391805932,0.0001694311719587077,0.002586719888777667,0.00019239636932475067,0.0022697686547153216,0.0002150082705673968,0.0019736415983660424,0.00023425755013098824,0.0016997542362564586,0.00025207436839321846,0.0014396428319228326,0.000257362765790063,0.0011904120455809356,0.0002607104369236614,0.0009556858244102692,0.00025467173376248614,0.000741766349379683,0.00023981230872493605,0.0005413849174426951,0.00022005894384152796,0.00035394519489186137,0.00019521881024131668,0.00018434409884632107,0.00017149348291279536,2.1861636586081052e-05,0.00014417329773353874,-0.00012740975601864475,0.00011371244039478753,-0.0002609283048705273,8.550291940627427e-05,-0.000394081215356771,7.34407310043679e-05,-0.000517307027027027,7.789563342512692e-05,-0.0006318932698354919,8.264350930703935e-05,-0.000733712482988038,9.576553413596986e-05,-0.0008346322107966556,0.00010233177129406152,-0.0009269664035752927,0.00011193783185014154,-0.0010137747472725226,0.00011852217901762576,-0.0011003444685089132,0.00011864014913790659,-0.0011835320601409475,0.00011611681028188697,-0.0012548742508164724,0.00011855155519483426,-0.001318242609073721,0.00011527980079876312,-0.0013675145881234738,0.00011393096578276328,-0.001407619622450735,0.0001114694088095934,-0.001428142387640164,0.00011400047541597832,-0.001443936221878443,0.00011392406856983398,-0.0014555318376962855,0.000104236915058806,-0.0014673671679760586,0.00010447857900063556,-0.0014663103535859112,0.00010859976937966288,-0.0014609438557749664,0.0001118349482267665,-0.0014553220521531635,0.00012344962509149224,-0.001440408815684369,0.00014372410323426648,-0.0014336419882508742,0.00016046702202481602,-0.0014326806430673081,0.0001665911071544078,-0.0014299602661247122,0.00017549694645058845,-0.0014243131846998502,0.0001790573206917123,-0.0014181079491612826,0.00018455479856638226,-0.0014205419791508689,0.00019585893939322644,-0.001425095118148454,0.00020865026262261731,-0.0014176726653926668,0.0002139340243764467,-0.001416275631995631,0.00022299826953049327
2.189999999999998,0.005741778871396644,0.0001236062274156205,0.004621688599306388,0.0001220367842322499,0.003951020638416198,0.00013355498836904495,0.003458081881477437,0.00013885353681607275,0.0030455627360694037,0.00014789085613398962,0.0026852902817969485,0.0001554370583855498,0.0023600947630458696,0.0001510539550313381,0.002061637295477297,0.00014625615259201375,0.0017789998499509613,0.00013708822790836625,0.0015050629635696305,0.00014112964837858133,0.0012548490324668106,0.00014151746455735354,0.0010210570991193212,0.00014239226843216867,0.0008039230155407925,0.0001378363972848676,0.000595963722914834,0.00012968202986647737,0.0004085059823459829,0.00012513603792169243,0.00023740457791124453,0.00011783775523336527,8.212703774481553e-05,0.00011426204484013418,-5.6786906502461963e-05,0.00011182153245492974,-0.00018475594624927947,0.00010963166810453453,-0.0002992018062506945,0.00010470682785897351,-0.0004044091752358419,0.00010389831189175739,-0.0005074218040262481,0.0001007044368810098,-0.0006013722797545018,9.993818514696525e-05,-0.0006968199294243742,0.00010073676663465348,-0.0007835539563806238,9.756110541287856e-05,-0.0008587357240068355,9.415539900915498e-05,-0.0009267087475354135,9.248092802115307e-05,-0.0009921043047087482,9.114535682502327e-05,-0.0010503682454171335,9.714428255768552e-05,-0.0011109852664785995,0.00010994556744377366,-0.0011678909802732011,0.00012018928062479301,-0.0012325690118401228,0.00013965080781447965,-0.0012978797367064025,0.00015504409195264755,-0.0013522584386406612,0.00016547207307036598,-0.001404432612814835,0.0001735278294603366,-0.0014559609290098168,0.00017326958718435622,-0.0015124589421744968,0.00016821226128412774,-0.0015720696437851994,0.00015321660047228557,-0.0016261645265467503,0.0001330635522743663,-0.001672924680640236,0.0001244199937634964,-0.0017220525155458486,0.00011971471886555938,-0.0017595558977158965,0.0001244103090211088,-0.0017920423639801405,0.0001388070761010839,-0.0018219309192020294,0.0001576598550456233,-0.0018452499554099545,0.00016933341411514517,-0.001865978583027472,0.0001862868754883942,-0.00187449364354253,0.00019789950094994865,-0.001880858594351926,0.0002168812382753605,-0.001887189834683167,0.00022349993942999115
